competitor_product_id,price,timestamp
COMP048,25.56,2025-05-06 20:07:07.233252
COMP048,23.16,2025-06-16 20:07:07.233252
COMP048,27.08,2025-06-24 20:07:07.233252
COMP048,24.27,2025-07-29 20:07:07.233252
COMP048,26.84,2025-08-12 20:07:07.233252
COMP048,22.41,2025-08-28 20:07:07.233252
COMP048,25.2,2025-09-01 20:07:07.233252
COMP048,26.31,2025-10-31 20:07:07.233252
COMP048,21.31,2025-11-11 20:07:07.233252
COMP048,22.28,2025-11-25 20:07:07.233252
COMP048,24.49,2026-02-16 20:07:07.233252
COMP048,22.43,2026-02-27 20:07:07.233252
COMP049,15.82,2025-06-24 20:07:07.233252
COMP049,,2025-07-23 20:07:07.233252
COMP049,15.55,2025-07-29 20:07:07.233252
COMP049,16.72,2025-08-24 20:07:07.233252
COMP049,13.87,2025-09-09 20:07:07.233252
COMP049,17.68,2025-09-16 20:07:07.233252
COMP049,15.3,2025-11-11 20:07:07.233252
COMP049,19.05,2025-11-15 20:07:07.233252
COMP049,14.72,2025-11-25 20:07:07.233252
COMP049,17.86,2026-02-05 20:07:07.233252
COMP049,18.16,2026-03-28 20:07:07.233252
COMP049,15.25,2026-04-13 20:07:07.233252
COMP050,36.25,2025-04-29 20:07:07.233252
COMP050,45.27,2025-07-10 20:07:07.233252
COMP050,46.29,2025-08-18 20:07:07.233252
COMP050,,2025-10-01 20:07:07.233252
COMP050,44.64,2025-10-01 20:07:07.233252
COMP050,35.38,2025-10-17 20:07:07.233252
COMP050,,2025-10-31 20:07:07.233252
COMP050,48.32,2025-11-29 20:07:07.233252
COMP050,45.74,2026-01-09 20:07:07.233252
COMP050,51.89,2026-02-07 20:07:07.233252
COMP050,51.67,2026-02-15 20:07:07.233252
COMP050,41.46,2026-04-22 20:07:07.233252
COMP051,21.28,2025-05-26 20:07:07.233252
COMP051,25.09,2025-06-22 20:07:07.233252
COMP051,18.76,2025-07-15 20:07:07.233252
COMP051,18.28,2025-07-19 20:07:07.233252
COMP051,24.45,2025-08-29 20:07:07.233252
COMP051,26.33,2025-10-13 20:07:07.233252
COMP051,19.98,2026-01-30 20:07:07.233252
COMP051,26.74,2026-02-02 20:07:07.233252
COMP051,24.48,2026-02-22 20:07:07.233252
COMP051,24.32,2026-03-26 20:07:07.233252
COMP051,23.92,2026-04-19 20:07:07.233252
COMP051,,2026-04-24 20:07:07.233252
COMP052,45.91,2025-06-18 20:07:07.233252
COMP052,43.86,2025-09-07 20:07:07.233252
COMP052,41.96,2025-10-01 20:07:07.233252
COMP052,44.43,2025-10-09 20:07:07.233252
COMP052,35.4,2025-10-22 20:07:07.233252
COMP052,48.37,2025-10-27 20:07:07.233252
COMP052,38.38,2025-11-05 20:07:07.233252
COMP052,40.7,2025-12-27 20:07:07.233252
COMP052,37.67,2026-01-01 20:07:07.233252
COMP052,43.35,2026-01-04 20:07:07.233252
COMP052,47.06,2026-01-14 20:07:07.233252
COMP052,34.42,2026-04-24 20:07:07.233252
COMP053,39.55,2025-05-11 20:07:07.233252
COMP053,38.42,2025-06-19 20:07:07.233252
COMP053,42.26,2025-07-16 20:07:07.233252
COMP053,49.88,2025-09-21 20:07:07.233252
COMP053,37.85,2025-09-30 20:07:07.233252
COMP053,47.35,2025-11-01 20:07:07.233252
COMP053,45.32,2025-11-05 20:07:07.233252
COMP053,52.34,2025-11-11 20:07:07.233252
COMP053,40.45,2025-11-18 20:07:07.233252
COMP053,48.45,2025-12-22 20:07:07.233252
COMP053,50.85,2026-01-02 20:07:07.233252
COMP053,53.35,2026-03-03 20:07:07.233252
COMP054,27.51,2025-05-15 20:07:07.233252
COMP054,38.53,2025-06-05 20:07:07.233252
COMP054,30.68,2025-06-25 20:07:07.233252
COMP054,,2025-07-08 20:07:07.233252
COMP054,30.61,2025-09-12 20:07:07.233252
COMP054,27.2,2025-09-21 20:07:07.233252
COMP054,35.25,2025-10-14 20:07:07.233252
COMP054,27.15,2025-11-27 20:07:07.233252
COMP054,28.11,2026-01-03 20:07:07.233252
COMP054,34.76,2026-02-18 20:07:07.233252
COMP054,34.85,2026-03-21 20:07:07.233252
COMP054,27.17,2026-04-14 20:07:07.233252
COMP055,17.69,2025-06-14 20:07:07.233252
COMP055,20.28,2025-09-07 20:07:07.233252
COMP055,,2025-09-17 20:07:07.233252
COMP055,17.1,2025-09-30 20:07:07.233252
COMP055,18.7,2025-10-31 20:07:07.233252
COMP055,16.37,2025-11-12 20:07:07.233252
COMP055,16.36,2025-11-17 20:07:07.233252
COMP055,20.41,2025-12-25 20:07:07.233252
COMP055,20.74,2026-01-17 20:07:07.233252
COMP055,19.45,2026-02-11 20:07:07.233252
COMP055,15.5,2026-02-24 20:07:07.233252
COMP055,17.99,2026-03-25 20:07:07.233252
COMP056,30.2,2025-05-18 20:07:07.233252
COMP056,28.56,2025-07-08 20:07:07.233252
COMP056,26.9,2025-08-17 20:07:07.233252
COMP056,26.53,2025-08-24 20:07:07.233252
COMP056,24.44,2025-08-28 20:07:07.233252
COMP056,21.43,2025-09-07 20:07:07.233252
COMP056,22.47,2025-09-17 20:07:07.233252
COMP056,26.67,2025-10-08 20:07:07.233252
COMP056,23.3,2025-10-15 20:07:07.233252
COMP056,26.93,2025-11-11 20:07:07.233252
COMP056,24.43,2026-02-04 20:07:07.233252
COMP056,21.1,2026-02-05 20:07:07.233252
COMP057,14.62,2025-05-08 20:07:07.233252
COMP057,14.78,2025-06-27 20:07:07.233252
COMP057,11.58,2025-08-01 20:07:07.233252
COMP057,15.58,2025-08-22 20:07:07.233252
COMP057,12.92,2025-09-10 20:07:07.233252
COMP057,13.82,2025-11-28 20:07:07.233252
COMP057,13.45,2026-01-06 20:07:07.233252
COMP057,14.21,2026-01-07 20:07:07.233252
COMP057,14.88,2026-02-07 20:07:07.233252
COMP057,11.42,2026-02-12 20:07:07.233252
COMP057,12.09,2026-02-22 20:07:07.233252
COMP057,14.45,2026-02-23 20:07:07.233252
COMP058,36.63,2025-06-15 20:07:07.233252
COMP058,34.96,2025-06-22 20:07:07.233252
COMP058,36.94,2025-06-25 20:07:07.233252
COMP058,35.86,2025-07-13 20:07:07.233252
COMP058,25.81,2025-07-26 20:07:07.233252
COMP058,30.75,2025-08-01 20:07:07.233252
COMP058,29.26,2025-08-28 20:07:07.233252
COMP058,32.98,2025-09-06 20:07:07.233252
COMP058,34.73,2025-09-14 20:07:07.233252
COMP058,33.44,2025-10-25 20:07:07.233252
COMP058,30.98,2025-11-26 20:07:07.233252
COMP058,33.55,2026-04-16 20:07:07.233252
COMP059,33.72,2025-06-10 20:07:07.233252
COMP059,30.12,2025-09-22 20:07:07.233252
COMP059,40.92,2025-10-12 20:07:07.233252
COMP059,38.11,2025-10-31 20:07:07.233252
COMP059,41.23,2025-11-11 20:07:07.233252
COMP059,42.08,2025-11-27 20:07:07.233252
COMP059,41.54,2025-12-19 20:07:07.233252
COMP059,41.63,2026-01-18 20:07:07.233252
COMP059,30.46,2026-02-24 20:07:07.233252
COMP059,36.7,2026-02-27 20:07:07.233252
COMP059,44.07,2026-03-04 20:07:07.233252
COMP059,30.06,2026-04-19 20:07:07.233252
COMP060,25.15,2025-05-11 20:07:07.233252
COMP060,29.52,2025-05-23 20:07:07.233252
COMP060,,2025-06-10 20:07:07.233252
COMP060,24.18,2025-07-31 20:07:07.233252
COMP060,22.68,2025-08-05 20:07:07.233252
COMP060,,2025-09-11 20:07:07.233252
COMP060,27.98,2025-09-26 20:07:07.233252
COMP060,22.76,2025-10-04 20:07:07.233252
COMP060,28.58,2025-10-31 20:07:07.233252
COMP060,27.49,2026-02-03 20:07:07.233252
COMP060,20.51,2026-02-15 20:07:07.233252
COMP060,24.17,2026-04-14 20:07:07.233252
